GAME_ID,GAME_DATE,PREDICTED,ACTUAL,ERROR,ABS_ERROR
22300115,2023-11-01,110.48399,110,0.4839935302734375,0.4839935302734375
22300122,2023-11-01,113.39599,119,-5.604011535644531,5.604011535644531
22300131,2023-11-02,111.82315,132,-20.176849365234375,20.176849365234375
22300130,2023-11-02,111.16455,115,-3.83544921875,3.83544921875
22300128,2023-11-02,106.43553,99,7.4355316162109375,7.4355316162109375
22300129,2023-11-02,104.19583,116,-11.804168701171875,11.804168701171875
22300002,2023-11-03,111.651474,105,6.6514739990234375,6.6514739990234375
22300001,2023-11-03,114.356064,116,-1.6439361572265625,1.6439361572265625
22300004,2023-11-03,112.9214,109,3.9214019775390625,3.9214019775390625
22300006,2023-11-03,108.30059,114,-5.699409484863281,5.699409484863281
22300007,2023-11-03,116.95187,113,3.951873779296875,3.951873779296875
22300003,2023-11-03,108.37243,114,-5.627571105957031,5.627571105957031
22300005,2023-11-03,109.72526,141,-31.274742126464844,31.274742126464844
22300136,2023-11-04,111.91301,124,-12.086990356445312,12.086990356445312
22300137,2023-11-04,114.25996,89,25.25995635986328,25.25995635986328
22300134,2023-11-04,112.57263,101,11.5726318359375,11.5726318359375
22300135,2023-11-04,114.60037,123,-8.399627685546875,8.399627685546875
22300139,2023-11-04,104.20288,101,3.202880859375,3.202880859375
22300138,2023-11-04,104.93525,95,9.935249328613281,9.935249328613281
22300133,2023-11-04,108.5634,125,-16.436599731445312,16.436599731445312
22300132,2023-11-04,107.04146,100,7.0414581298828125,7.0414581298828125
22300140,2023-11-05,115.02372,120,-4.976280212402344,4.976280212402344
22300141,2023-11-05,110.36277,123,-12.637229919433594,12.637229919433594
22300142,2023-11-05,109.951096,104,5.9510955810546875,5.9510955810546875
22300144,2023-11-05,117.4014,112,5.401397705078125,5.401397705078125
22300143,2023-11-05,108.84546,118,-9.154541015625,9.154541015625
22300148,2023-11-06,106.25965,128,-21.74034881591797,21.74034881591797
22300153,2023-11-06,111.12636,97,14.126358032226562,14.126358032226562
22300154,2023-11-06,108.31461,109,-0.6853866577148438,0.6853866577148438
22300146,2023-11-06,107.95731,111,-3.0426864624023438,3.0426864624023438
22300149,2023-11-06,108.93384,129,-20.066162109375,20.066162109375
22300151,2023-11-06,111.771904,97,14.771903991699219,14.771903991699219
22300152,2023-11-06,116.959145,113,3.9591445922851562,3.9591445922851562
22300156,2023-11-06,106.43023,116,-9.569770812988281,9.569770812988281
22300155,2023-11-06,115.89683,117,-1.1031723022460938,1.1031723022460938
22300150,2023-11-06,106.88331,107,-0.11669158935546875,0.11669158935546875
22300147,2023-11-06,110.62364,117,-6.3763580322265625,6.3763580322265625
22300145,2023-11-06,114.694984,120,-5.305015563964844,5.305015563964844
22300164,2023-11-08,116.27714,108,8.277137756347656,8.277137756347656
22300167,2023-11-08,114.6322,120,-5.3677978515625,5.3677978515625
22300162,2023-11-08,113.392746,116,-2.6072540283203125,2.6072540283203125
22300158,2023-11-08,106.926636,118,-11.0733642578125,11.0733642578125
22300161,2023-11-08,114.69544,105,9.695442199707031,9.695442199707031
22300170,2023-11-08,111.3883,118,-6.611701965332031,6.611701965332031
